uid,kind,band,reason,model,date,batch
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:987#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1095#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1096#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1264#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1265#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1327#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1395#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1396#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1457#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1458#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1514#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1574#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1575#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1630#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1631#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1692#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1693#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:1853#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:2013#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:2023#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:2133#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:2161#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:2423#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:2485#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/TypeCodec.java:3138#1,row,D,"type codec deserialization, fixed byte-length validation",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/VectorCodec.java:120#1,row,D,vector codec element-count validation,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/VectorCodec.java:189#1,row,D,vector codec element-count validation,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/VectorType.java:69#1,row,D,vector codec element-count validation,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/utils/Bytes.java:108#1,row,D,"hex string conversion, buffer length arithmetic",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/utils/Bytes.java:144#1,row,D,"hex string conversion, buffer length arithmetic",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/utils/Bytes.java:173#1,row,D,"hex string conversion, buffer length arithmetic",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/utils/Bytes.java:173#2,row,D,"hex string conversion, buffer length arithmetic",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/utils/Bytes.java:213#1,row,D,"hex string conversion, buffer length arithmetic",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/functions/types/utils/Bytes.java:213#2,row,D,"hex string conversion, buffer length arithmetic",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/restrictions/MultiColumnRestriction.java:118#1,row,D,CQL restriction arity and column-count tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/restrictions/MultiColumnRestriction.java:308#1,row,D,CQL restriction arity and column-count tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/restrictions/SingleColumnRestriction.java:818#1,row,D,CQL restriction arity and column-count tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/restrictions/SingleColumnRestriction.java:818#2,row,D,CQL restriction arity and column-count tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java:567#1,row,D,CQL restriction arity and column-count tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java:896#1,row,D,CQL restriction arity and column-count tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/selection/AbstractFunctionSelector.java:205#1,row,D,selector argument arity test,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/selection/AbstractFunctionSelector.java:212#1,row,D,selector argument arity test,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/selection/ResultSetBuilder.java:87#1,row,B,"result-set size guardrail warning threshold, a real bound but a warn path",claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/selection/Selectable.java:405#1,row,D,selectable expression arity and field-position tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/selection/Selectable.java:540#1,row,D,selectable expression arity and field-position tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/selection/Selectable.java:557#1,row,D,selectable expression arity and field-position tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/selection/Selectable.java:607#1,row,D,selectable expression arity and field-position tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/selection/Selectable.java:628#1,row,D,selectable expression arity and field-position tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/selection/Selectable.java:675#1,row,D,selectable expression arity and field-position tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/selection/Selectable.java:686#1,row,D,selectable expression arity and field-position tests,claude-opus-5,2026-09-23,batch-02.txt
src/java/org/apache/cassandra/cql3/selection/Selectable.java:908#1,row,D,selector arity and UDT field-position tests,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/selection/Selectable.java:1134#1,row,D,selector arity and UDT field-position tests,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/selection/Selectable.java:1206#1,row,D,selector arity and UDT field-position tests,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/BatchStatement.java:304#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/DeleteStatement.java:70#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/DeleteStatement.java:75#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/DescribeStatement.java:177#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java:624#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/ModificationStatement.java:626#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/RequestValidations.java:170#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/SelectStatement.java:854#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/SelectStatement.java:1027#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/SelectStatement.java:1174#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/SelectStatement.java:1788#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/SelectStatement.java:1815#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/SelectStatement.java:1889#1,row,D,"statement execution, collection arity and paging tests",claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/schema/AlterKeyspaceStatement.java:192#1,row,D,schema statement validation of table options,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/schema/AlterSchemaStatement.java:141#1,row,D,schema statement validation of table options,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/schema/AlterTableStatement.java:553#1,row,D,schema statement validation of table options,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/schema/AlterViewStatement.java:78#1,row,D,schema statement validation of table options,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/schema/CreateFunctionStatement.java:95#1,row,D,schema statement validation of table options,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/schema/CreateIndexStatement.java:253#1,row,D,schema statement validation of table options,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/schema/CreateViewStatement.java:164#1,row,D,schema statement validation of table options,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/cql3/statements/schema/CreateViewStatement.java:311#1,row,D,schema statement validation of table options,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/AbstractReadCommandBuilder.java:315#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/CBuilder.java:166#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/Clustering.java:47#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringBoundOrBoundary.java:126#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringBoundOrBoundary.java:135#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringComparator.java:121#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringComparator.java:149#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringComparator.java:153#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringComparator.java:178#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringComparator.java:306#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringComparator.java:310#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringPrefix.java:360#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringPrefix.java:625#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringPrefix.java:640#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringPrefix.java:644#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringPrefix.java:664#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringPrefix.java:667#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringPrefix.java:706#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ClusteringPrefix.java:726#1,row,D,clustering key serialization and comparison bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ColumnFamilyStore.java:1560#1,row,D,shard and ring version bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ColumnFamilyStore.java:1565#1,row,D,shard and ring version bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ColumnFamilyStore.java:1565#2,row,D,shard and ring version bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
src/java/org/apache/cassandra/db/ColumnFamilyStore.java:1565#3,row,D,shard and ring version bookkeeping,claude-opus-5,2026-09-23,batch-03.txt
